set Nv:= 0 1 2;
set Lv:=
0 2
0 1
;
set Ns:=0 1 2 3 4 5 ;
set Nss[0]:=1 2 ;
set Nss[1]:=3 4 ;
set Nss[2]:=4 ;
set Nss[3]:=4 5 ;
set Nss[4]:=5 ;
set Nss[5]:=;
set Nss1[0]:=;
set Nss1[1]:=0 ;
set Nss1[2]:=0 ;
set Nss1[3]:=1 ;
set Nss1[4]:=1 2 3 ;
set Nss1[5]:=3 4 ;
set Ls:=
0 1
0 2
1 3
1 4
2 4
3 4
3 5
4 5
;
set X[0]:=3 ;
set X[1]:=3 4 ;
set X[2]:=2 3 4 ;
set SlotIndex:=0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 ;
set MD:=1,2,3,4,6,8;
set Slot[0,2,0,1]:=0 ;
set Slot[0,2,0,2]:=0 ;
set Slot[0,2,0,3]:=0 ;
set Slot[0,2,0,4]:=0 ;
set Slot[0,2,0,6]:=0 ;
set Slot[0,2,0,8]:=0 ;
set Slot[0,2,1,1]:=1 ;
set Slot[0,2,1,2]:=1 ;
set Slot[0,2,1,3]:=1 ;
set Slot[0,2,1,4]:=1 ;
set Slot[0,2,1,6]:=1 ;
set Slot[0,2,1,8]:=1 ;
set Slot[0,2,2,1]:=2 ;
set Slot[0,2,2,2]:=2 ;
set Slot[0,2,2,3]:=2 ;
set Slot[0,2,2,4]:=2 ;
set Slot[0,2,2,6]:=2 ;
set Slot[0,2,2,8]:=2 ;
set Slot[0,2,3,1]:=3 ;
set Slot[0,2,3,2]:=3 ;
set Slot[0,2,3,3]:=3 ;
set Slot[0,2,3,4]:=3 ;
set Slot[0,2,3,6]:=3 ;
set Slot[0,2,3,8]:=3 ;
set Slot[0,2,4,1]:=4 ;
set Slot[0,2,4,2]:=4 ;
set Slot[0,2,4,3]:=4 ;
set Slot[0,2,4,4]:=4 ;
set Slot[0,2,4,6]:=4 ;
set Slot[0,2,4,8]:=4 ;
set Slot[0,2,5,1]:=5 ;
set Slot[0,2,5,2]:=5 ;
set Slot[0,2,5,3]:=5 ;
set Slot[0,2,5,4]:=5 ;
set Slot[0,2,5,6]:=5 ;
set Slot[0,2,5,8]:=5 ;
set Slot[0,2,6,1]:=6 ;
set Slot[0,2,6,2]:=6 ;
set Slot[0,2,6,3]:=6 ;
set Slot[0,2,6,4]:=6 ;
set Slot[0,2,6,6]:=6 ;
set Slot[0,2,6,8]:=6 ;
set Slot[0,2,7,1]:=7 ;
set Slot[0,2,7,2]:=7 ;
set Slot[0,2,7,3]:=7 ;
set Slot[0,2,7,4]:=7 ;
set Slot[0,2,7,6]:=7 ;
set Slot[0,2,7,8]:=7 ;
set Slot[0,2,8,1]:=8 ;
set Slot[0,2,8,2]:=8 ;
set Slot[0,2,8,3]:=8 ;
set Slot[0,2,8,4]:=8 ;
set Slot[0,2,8,6]:=8 ;
set Slot[0,2,8,8]:=8 ;
set Slot[0,2,9,1]:=9 ;
set Slot[0,2,9,2]:=9 ;
set Slot[0,2,9,3]:=9 ;
set Slot[0,2,9,4]:=9 ;
set Slot[0,2,9,6]:=9 ;
set Slot[0,2,9,8]:=9 ;
set Slot[0,2,10,1]:=10 ;
set Slot[0,2,10,2]:=10 ;
set Slot[0,2,10,3]:=10 ;
set Slot[0,2,10,4]:=10 ;
set Slot[0,2,10,6]:=10 ;
set Slot[0,2,10,8]:=10 ;
set Slot[0,2,11,1]:=11 ;
set Slot[0,2,11,2]:=11 ;
set Slot[0,2,11,3]:=11 ;
set Slot[0,2,11,4]:=11 ;
set Slot[0,2,11,6]:=11 ;
set Slot[0,2,11,8]:=11 ;
set Slot[0,2,12,1]:=12 ;
set Slot[0,2,12,2]:=12 ;
set Slot[0,2,12,3]:=12 ;
set Slot[0,2,12,4]:=12 ;
set Slot[0,2,12,6]:=12 ;
set Slot[0,2,12,8]:=12 ;
set Slot[0,2,13,1]:=13 ;
set Slot[0,2,13,2]:=13 ;
set Slot[0,2,13,3]:=13 ;
set Slot[0,2,13,4]:=13 ;
set Slot[0,2,13,6]:=13 ;
set Slot[0,2,13,8]:=13 ;
set Slot[0,2,14,1]:=;
set Slot[0,2,14,2]:=14 ;
set Slot[0,2,14,3]:=14 ;
set Slot[0,2,14,4]:=14 ;
set Slot[0,2,14,6]:=14 ;
set Slot[0,2,14,8]:=14 ;
set Slot[0,2,15,1]:=;
set Slot[0,2,15,2]:=15 ;
set Slot[0,2,15,3]:=15 ;
set Slot[0,2,15,4]:=15 ;
